11177,[0.00093374 0.00286136 0.00161029 0.00103363 0.00171124]
11177,[3.8706000e-10 6.0809193e-09 1.1801359e-09 8.1413887e-10 7.1500267e-10]
11177,[0.00341467 0.00787938 0.00525404 0.003422   0.00577591]
11178,[0.00093374 0.00286136 0.00161029 0.00103363 0.00171124]
11178,[9.4252037e-11 2.3358113e-09 4.2774800e-10 3.2257275e-10 1.5428547e-10]
11178,ランダムで動きました
11180,[0.00093268 0.00285807 0.00160831 0.00103234 0.00170959]
11180,[6.7615275e-08 1.0793052e-06 1.7770456e-07 1.1966209e-07 1.9299401e-07]
11180,ランダムで動きました
11181,[0.00093268 0.00285807 0.00160831 0.00103234 0.00170959]
11181,[2.3325091e-08 3.7655764e-07 7.8118724e-08 3.5957566e-08 1.9744338e-07]
11181,ランダムで動きました
11182,ランダムで動きました
11182,[0.00340813 0.00786419 0.00524314 0.00341478 0.00576648]
11184,ランダムで動きました
11184,[6.1420086e-10 1.3169544e-08 1.9029061e-09 1.8886632e-09 7.7310075e-10]
11184,ランダムで動きました
11186,ランダムで動きました
11186,[4.8061313e-08 3.7426631e-07 1.5918582e-07 4.6699704e-08 1.5667050e-07]
11186,[0.00340813 0.00786419 0.00524314 0.00341478 0.00576648]
11188,ランダムで動きました
11188,[3.9965439e-10 1.1641382e-08 1.1724225e-09 5.4487054e-10 5.2951871e-10]
11188,ランダムで動きました
11190,[0.00093061 0.00285158 0.0016044  0.0010298  0.00170637]
11190,ランダムで動きました
11190,ランダムで動きました
11193,ランダムで動きました
11193,[0.00340491 0.00785664 0.00523775 0.00341121 0.00576185]
11194,ランダムで動きました
11194,[3.0565064e-09 3.2090512e-08 1.1467198e-08 2.7004512e-09 2.0446894e-08]
11194,[0.00340156 0.00784883 0.00523215 0.00340749 0.00575702]
11195,[0.00092954 0.00284823 0.00160238 0.00102848 0.00170469]
11195,ランダムで動きました
11195,ランダムで動きました
11197,ランダムで動きました
11197,ランダムで動きました
11198,ランダムで動きました
11198,[2.1765938e-08 3.4686508e-07 6.2077099e-08 4.8545839e-08 1.4244077e-07]
11198,[0.0033981  0.00784083 0.00522637 0.00340368 0.00575202]
11199,ランダムで動きました
11199,[2.4242093e-08 3.2108304e-07 7.9822364e-08 3.7720739e-08 8.6158558e-08]
11199,ランダムで動きました
11200,ランダムで動きました
11200,[1.6480306e-10 1.1433236e-08 6.6423872e-10 1.4035613e-10 1.6363576e-09]
11200,[0.00339472 0.007833   0.00522073 0.00339995 0.00574714]
11201,[0.00092735 0.00284142 0.00159826 0.0010258  0.00170127]
11201,ランダムで動きました
11201,[0.0254452  0.04347504 0.03281291 0.02569507 0.03552093]
11204,[0.00704341 0.016126   0.01026492 0.00789159 0.01070699]
11204,ランダムで動きました
11204,ランダムで動きました
11207,[0.00092735 0.00284142 0.00159826 0.0010258  0.00170127]
11207,ランダムで動きました
11207,ランダムで動きました
11208,ランダムで動きました
11208,[3.6817960e-10 9.2923544e-09 1.2526160e-09 1.2515151e-09 4.8717202e-10]
11208,[0.00339136 0.00782516 0.00521516 0.00339624 0.00574231]
11211,[0.00092627 0.00283805 0.00159625 0.00102449 0.00169959]
11211,[0.00339136 0.00782516 0.00521516 0.00339624 0.00574231]
11217,ランダムで動きました
11217,ランダムで動きました
11220,ランダムで動きました
11220,[0.02541215 0.04341863 0.03276721 0.02565829 0.03548206]
11221,[0.00703175 0.01609871 0.01024647 0.00787711 0.01069201]
11221,ランダムで動きました
11221,ランダムで動きました
11222,ランダムで動きました
11222,[1.3066301e-09 9.6852197e-08 5.3461853e-09 4.6455990e-09 2.6081277e-09]
11222,[0.00338464 0.00780929 0.00520389 0.00338877 0.00573271]
11224,ランダムで動きました
11224,[0.00338464 0.00780929 0.00520389 0.00338877 0.00573271]
11225,[0.00092412 0.00283124 0.00159219 0.00102184 0.00169627]
11225,ランダムで動きました
11225,ランダムで動きました
11227,ランダムで動きました
11227,[1.1636298e-08 4.3132744e-07 3.4753949e-08 4.6455035e-08 1.2573207e-07]
11227,ランダムで動きました
11228,ランダムで動きました
11228,ランダムで動きました
11228,ランダムで動きました
11230,[0.0070203  0.01607187 0.01022823 0.00786282 0.0106773 ]
11230,[8.3987267e-08 1.4770084e-06 3.7369634e-07 2.0186228e-07 5.7981475e-07]
11230,ランダムで動きました
11231,[0.0070203  0.01607187 0.01022823 0.00786282 0.0106773 ]
11231,[0.0253637  0.04333575 0.03269964 0.02560406 0.03542503]
11232,[0.00701463 0.01605862 0.01021915 0.00785574 0.01067001]
11232,[8.61979998e-08 9.31007889e-07 3.41791775e-07 1.17388254e-07
 7.40581470e-07]
11232,[0.00337808 0.00779388 0.00519286 0.00338146 0.00572327]
11234,[0.00092202 0.00282462 0.00158821 0.00101925 0.001693  ]
11234,[0.00337808 0.00779388 0.00519286 0.00338146 0.00572327]
11237,ランダムで動きました
11237,ランダムで動きました
11237,[0.0033749  0.00778635 0.00518748 0.00337789 0.0057187 ]
11238,[0.00092101 0.00282139 0.00158627 0.00101798 0.00169142]
11238,[2.2817328e-09 1.0488670e-07 1.0830863e-08 6.9961326e-09 1.0547768e-08]
11238,ランダムで動きました
11239,ランダムで動きました
11239,[0.02534809 0.04330888 0.03267779 0.02558649 0.03540664]
11240,[0.00700914 0.01604566 0.01021034 0.00784883 0.01066292]
11240,[3.8372661e-09 7.9391150e-08 6.7186376e-09 5.3294675e-09 2.0291528e-08]
11240,ランダムで動きました
11241,[0.00092002 0.00281824 0.0015844  0.00101676 0.00168989]
11241,ランダムで動きました
11242,ランダムで動きました
11242,[1.0240636e-08 1.4672872e-07 7.1695617e-08 1.4935775e-08 6.8366390e-08]
11242,ランダムで動きました
11245,ランダムで動きました
11245,[1.4683891e-09 8.0507363e-08 4.7693014e-09 1.3761680e-09 1.9997790e-08]
11245,[0.0033687  0.00777154 0.00517702 0.00337094 0.0057098 ]
11246,ランダムで動きました
11246,ランダムで動きました
11247,[0.00091902 0.00281503 0.00158249 0.00101551 0.00168833]
11247,[5.2455706e-09 4.3688107e-08 2.3618053e-08 6.4700436e-09 4.8137373e-08]
11247,[0.02531766 0.04325614 0.0326352  0.02555223 0.03537085]
11249,[0.00699837 0.0160201  0.01019308 0.00783531 0.01064909]
11249,[1.0281073e-07 1.4912027e-06 3.4926336e-07 2.2119634e-07 6.6564519e-07]
11249,ランダムで動きました
11251,[0.00091802 0.00281181 0.00158059 0.00101427 0.00168677]
11251,ランダムで動きました
11251,ランダムで動きました
11255,[0.00699294 0.01600716 0.0101844  0.00782847 0.01064206]
11255,ランダムで動きました
11255,[0.02530233 0.04322942 0.03261375 0.0255349  0.03535266]
11258,[0.00699294 0.01600716 0.0101844  0.00782847 0.01064206]
11258,ランダムで動きました
11258,[0.00336255 0.00775688 0.00516668 0.00336405 0.0057009 ]
11259,[0.00091705 0.00280873 0.00157876 0.00101307 0.00168525]
11259,[1.1731870e-10 2.8928984e-09 3.8385523e-10 4.1943457e-10 1.7237414e-10]
11259,ランダムで動きました
11262,ランダムで動きました
11262,[0.00336255 0.00775688 0.00516668 0.00336405 0.0057009 ]
11263,[0.00091705 0.00280873 0.00157876 0.00101307 0.00168525]
11263,[0.00335959 0.00774987 0.00516177 0.00336075 0.0056966 ]
11264,[0.00091611 0.00280572 0.00157698 0.0010119  0.00168377]
11264,ランダムで動きました
11264,ランダムで動きました
11265,ランダムで動きました
11265,[5.03244202e-08 3.12120392e-07 1.18748204e-07 3.39273178e-08
 1.19989366e-07]
11265,[0.00335959 0.00774987 0.00516177 0.00336075 0.0056966 ]
11266,[0.00091611 0.00280572 0.00157698 0.0010119  0.00168377]
11266,ランダムで動きました
11267,ランダムで動きました
11267,ランダムで動きました
11267,ランダムで動きました
11268,ランダムで動きました
11268,[0.00335655 0.00774264 0.00515669 0.00335735 0.0056922 ]
11269,[0.00091513 0.00280261 0.00157515 0.00101069 0.00168224]
11269,[1.6779673e-09 1.2165279e-08 8.4723633e-09 1.8881301e-09 2.0430326e-08]
11269,[0.0033535  0.00773537 0.00515162 0.00335393 0.00568779]
11272,ランダムで動きました
11272,ランダムで動きました
11276,[0.00697195 0.01595758 0.01015118 0.00780219 0.01061486]
11276,[0.0033535  0.00773537 0.00515162 0.00335393 0.00568779]
11277,ランダムで動きました
11277,ランダムで動きました
11278,[0.00091415 0.00279949 0.00157331 0.00100948 0.00168071]
11278,ランダムで動きました
11278,[0.00335046 0.00772821 0.00514655 0.00335056 0.0056834 ]
11280,[0.00091318 0.00279642 0.00157149 0.00100829 0.00167919]
11280,[5.2462290e-10 1.4681632e-08 1.5048606e-09 2.0039019e-09 8.4445456e-10]
11280,[0.00335046 0.00772821 0.00514655 0.00335056 0.0056834 ]
11284,[0.00091318 0.00279642 0.00157149 0.00100829 0.00167919]
11284,[2.3807547e-09 2.6102741e-08 7.2642750e-09 2.4627924e-09 2.3073843e-08]
11284,[0.02522807 0.04310141 0.03251093 0.02545164 0.03526457]
11285,[0.00696151 0.01593311 0.01013463 0.00778919 0.01060133]
11285,ランダムで動きました
11285,[0.02521344 0.04307631 0.03249059 0.02543524 0.03524719]
11286,[0.00696151 0.01593311 0.01013463 0.00778919 0.01060133]
11286,ランダムで動きました
11288,[0.00091223 0.00279341 0.0015697  0.00100711 0.0016777 ]
11288,ランダムで動きました
11288,[0.00334749 0.00772119 0.00514157 0.00334725 0.00567909]
11289,ランダムで動きました
11289,[0.0033446  0.00771436 0.00513673 0.00334403 0.00567489]
11290,ランダムで動きました
11290,ランダムで動きました
11290,ランダムで動きました
11291,ランダムで動きました
11291,ランダムで動きました
11291,[0.02519923 0.04305186 0.03247083 0.02541933 0.03523026]
11294,[0.00695124 0.01590907 0.01011828 0.0077764  0.01058796]
11294,[8.7015611e-10 4.2052207e-08 4.4596260e-09 3.5245322e-09 4.3164530e-09]
11294,[0.02518441 0.04302666 0.03245022 0.02540281 0.03521261]
11295,ランダムで動きました
11295,[0.00334159 0.0077073  0.00513168 0.00334069 0.0056705 ]
11296,ランダムで動きました
11296,ランダムで動きました
11296,[0.00334159 0.0077073  0.00513168 0.00334069 0.0056705 ]
11297,[0.00090935 0.00278438 0.00156428 0.00100358 0.00167315]
11297,ランダムで動きました
11297,[0.02516919 0.043001   0.03242929 0.02538588 0.03519424]
11298,ランダムで動きました
11298,ランダムで動きました
11298,ランダムで動きました
11299,[0.00090935 0.00278438 0.00156428 0.00100358 0.00167315]
11299,ランダムで動きました
11300,[0.00090841 0.00278145 0.00156251 0.00100242 0.00167163]
11300,ランダムで動きました
11300,ランダムで動きました
11301,[0.00090841 0.00278145 0.00156251 0.00100242 0.00167163]
11301,ランダムで動きました
11301,ランダムで動きました
11303,ランダムで動きました
11303,[1.1367990e-10 1.9225188e-09 5.0055948e-10 2.5715827e-10 2.9959063e-10]
11303,ランダムで動きました
11304,[0.00693551 0.01587275 0.01009352 0.00775684 0.01056722]
11304,[1.0567003e-07 1.5659432e-06 2.0133298e-07 3.0051442e-07 8.4868401e-07]
11304,ランダムで動きました
11307,[0.00090745 0.00277845 0.00156072 0.00100123 0.00167011]
11307,[1.4284234e-11 2.3092985e-09 6.2934540e-11 1.9552330e-11 2.1357104e-10]
11307,ランダムで動きました
11308,ランダムで動きました
11308,ランダムで動きました
11308,[0.00332951 0.00767922 0.00511164 0.00332726 0.00565276]
11310,[0.00090648 0.00277542 0.0015589  0.00100004 0.00166858]
11310,[1.7875126e-09 1.3465505e-08 7.6069737e-09 1.6455094e-09 2.4055780e-08]
11310,ランダムで動きました
11312,[0.00090648 0.00277542 0.0015589  0.00100004 0.00166858]
11312,ランダムで動きました
11312,[0.0251249  0.04292596 0.0323682  0.0253363  0.03514094]
11313,[0.00692488 0.0158481  0.01007677 0.00774358 0.01055336]
11313,ランダムで動きました
11313,ランダムで動きました
11314,ランダムで動きました
11314,[2.7964306e-10 3.6073775e-09 1.3389690e-09 6.4916478e-10 6.0164373e-10]
11314,ランダムで動きました
11316,ランダムで動きました
11316,[5.8655875e-10 3.4285886e-08 1.5290659e-09 4.3742596e-10 4.7433826e-09]
11316,[0.00332317 0.00766437 0.00510107 0.00332021 0.00564354]
11318,ランダムで動きました
11318,ランダムで動きました
11318,ランダムで動きました
11319,ランダムで動きました
11319,ランダムで動きました
11319,ランダムで動きました
11320,ランダムで動きました
11320,ランダムで動きました
11320,[0.02507782 0.04284574 0.03230307 0.02528377 0.03508489]
11321,[0.00691369 0.015822   0.01005902 0.00772968 0.0105388 ]
11321,ランダムで動きました
11321,[0.02507782 0.04284574 0.03230307 0.02528377 0.03508489]
11322,ランダムで動きました
11322,[0.00331996 0.00765688 0.00509573 0.00331667 0.00563888]
11324,[0.00090344 0.00276587 0.00155319 0.0009963  0.00166379]
11324,ランダムで動きました
11325,ランダムで動きました
11325,[2.9676919e-10 1.5103275e-08 1.0341600e-09 1.9187738e-10 2.3904876e-09]
11325,ランダムで動きました
11329,ランダムで動きました
11329,[1.5186714e-10 7.5683175e-09 9.2544628e-10 5.2402782e-10 5.0387000e-10]
11329,[0.00331675 0.00764943 0.00509037 0.00331313 0.00563418]
11330,[0.00090242 0.00276269 0.00155127 0.00099505 0.00166217]
11330,[1.2412602e-08 1.4669725e-07 5.7714409e-08 1.6888238e-08 1.0978391e-07]
11330,ランダムで動きました
11332,[0.00690269 0.01579669 0.01004158 0.00771608 0.01052433]
11332,[1.7458116e-07 1.7340006e-06 5.5121757e-07 2.8710284e-07 9.1364154e-07]
11332,[0.00331361 0.00764218 0.00508511 0.00330966 0.00562954]
11334,ランダムで動きました
11334,ランダムで動きました
11334,[0.02504645 0.04279286 0.03225951 0.02524892 0.0350471 ]
11337,ランダムで動きました
11337,[2.0144635e-09 5.5015196e-08 3.9632897e-09 2.8607279e-09 9.8092920e-09]
11337,[0.00331047 0.00763488 0.00507984 0.00330618 0.00562493]
11338,[0.00090042 0.00275648 0.00154749 0.0009926  0.00165898]
11338,[5.2282179e-10 1.0336025e-08 1.4411612e-09 1.6266736e-09 9.3097352e-10]
11338,ランダムで動きました
11341,[0.00090042 0.00275648 0.00154749 0.0009926  0.00165898]
11341,[1.3162198e-10 3.9720458e-09 6.2727129e-10 3.2103029e-10 6.1901928e-10]
11341,ランダムで動きました
11343,ランダムで動きました
11343,[0.02501559 0.04274046 0.03221656 0.02521437 0.03501002]
11347,[0.00689186 0.01577152 0.01002431 0.00770256 0.01051011]
11347,[0.02501559 0.04274046 0.03221656 0.02521437 0.03501002]
11350,[0.00689186 0.01577152 0.01002431 0.00770256 0.01051011]
11350,ランダムで動きました
11350,[0.00330737 0.00762761 0.00507464 0.00330271 0.00562039]
11354,ランダムで動きました
11354,ランダムで動きました
11355,ランダムで動きました
11355,[7.2780186e-09 5.7920072e-08 2.4525422e-08 7.3393833e-09 5.2111496e-08]
11355,ランダムで動きました
11356,[0.00688648 0.01575901 0.01001567 0.00769583 0.0105031 ]
11356,[7.3504092e-09 7.2438425e-08 2.7094659e-08 8.7149186e-09 1.0115311e-07]
11356,[0.00330427 0.00762038 0.0050694  0.00329925 0.00561588]
11358,[0.00089743 0.00274713 0.00154181 0.0009889  0.00165424]
11358,ランダムで動きました
11359,ランダムで動きました
11359,ランダムで動きました
11359,[0.02498446 0.04268773 0.03217299 0.02517948 0.03497273]
11360,[0.00688095 0.01574623 0.01000683 0.00768892 0.01049581]
11360,ランダムで動きました
11360,ランダムで動きました
11361,[0.00089642 0.00274405 0.00153993 0.00098768 0.00165264]
11361,ランダムで動きました
11363,[0.00089642 0.00274405 0.00153993 0.00098768 0.00165264]
11363,ランダムで動きました
11364,[0.00089642 0.00274405 0.00153993 0.00098768 0.00165264]
11364,[2.5465946e-08 6.0859406e-07 7.8322977e-08 5.9463272e-08 9.2340883e-08]
11364,ランダムで動きました
11367,[0.00089642 0.00274405 0.00153993 0.00098768 0.00165264]
11367,[2.1104229e-09 1.9679270e-08 1.5606233e-08 2.3180806e-09 3.1217478e-08]
11367,[0.0032948  0.00759872 0.00505362 0.00328878 0.00560196]
11368,[0.00089543 0.00274107 0.00153809 0.00098647 0.00165107]
11368,[5.1351839e-12 5.4454430e-10 2.7572996e-11 4.9139256e-12 1.0067716e-10]
11368,[0.0032948  0.00759872 0.00505362 0.00328878 0.00560196]
11369,[0.00089543 0.00274107 0.00153809 0.00098647 0.00165107]
11369,ランダムで動きました
11373,ランダムで動きました
11373,ランダムで動きました
11373,[0.00329165 0.00759153 0.00504839 0.00328527 0.00559736]
11374,[0.00089444 0.002738   0.00153622 0.00098524 0.00164948]
11374,[1.2109497e-10 3.1907945e-09 6.0096472e-10 3.6357173e-10 2.2313125e-10]
11374,[0.00329165 0.00759153 0.00504839 0.00328527 0.00559736]
11376,ランダムで動きました
11376,ランダムで動きました
11377,[0.00686464 0.0157093  0.00998113 0.00766868 0.01047437]
11377,ランダムで動きました
11377,[0.02492172 0.04258334 0.0320863  0.02510945 0.03489741]
11378,ランダムで動きました
11378,ランダムで動きました
11378,[0.0032884  0.00758403 0.00504294 0.00328164 0.00559261]
11380,ランダムで動きました
11380,[0.0032884  0.00758403 0.00504294 0.00328164 0.00559261]
11381,ランダムで動きました
11381,ランダムで動きました
11382,[0.00089237 0.00273162 0.00153231 0.00098269 0.0016462 ]
11382,[1.0295317e-08 2.2066560e-07 2.7125685e-08 1.9378348e-08 5.0660820e-08]
11382,[0.02490554 0.04255622 0.0320638  0.02509134 0.03487796]
11383,ランダムで動きました
11383,ランダムで動きました
11383,ランダムで動きました
11384,ランダムで動きました
11384,ランダムで動きました
11384,[0.0032819  0.00756908 0.00503205 0.00327442 0.00558309]
11385,[0.00089134 0.00272845 0.00153037 0.00098142 0.00164457]
11385,[0.02488954 0.04252934 0.03204145 0.02507341 0.03485873]
11386,ランダムで動きました
11386,ランダムで動きました
11388,[0.00089134 0.00272845 0.00153037 0.00098142 0.00164457]
11388,ランダムで動きました
11388,ランダムで動きました
11389,ランダムで動きました
11389,[2.3409258e-10 5.5042362e-09 6.9167977e-10 3.2870723e-10 3.9692946e-10]
11389,[0.00327876 0.00756182 0.00502674 0.00327092 0.00557849]
11391,ランダムで動きました
11391,[0.00327876 0.00756182 0.00502674 0.00327092 0.00557849]
11393,ランダムで動きました
11393,[4.18304538e-08 6.78728497e-07 1.23962451e-07 6.83494363e-08
 1.04623766e-07]
11393,[0.00327564 0.00755461 0.00502146 0.00326744 0.00557387]
11394,ランダムで動きました
11394,[1.9083427e-10 2.5063914e-08 1.0634363e-09 2.7585109e-10 1.9682189e-09]
11394,[0.00327564 0.00755461 0.00502146 0.00326744 0.00557387]
11395,[0.00088934 0.00272228 0.00152657 0.00097896 0.0016414 ]
11395,[1.3983867e-08 2.6564754e-07 4.4690374e-08 2.6844505e-08 1.2242261e-07]
11395,ランダムで動きました
11396,[0.00683683 0.01564555 0.0099367  0.00763398 0.01043787]
11396,ランダムで動きました
11396,[0.00327256 0.00754748 0.00501622 0.003264   0.00556935]
11397,[0.00088836 0.00271924 0.00152469 0.00097775 0.00163984]
11397,ランダムで動きました
11397,[0.00327256 0.00754748 0.00501622 0.003264   0.00556935]
11399,[0.00088836 0.00271924 0.00152469 0.00097775 0.00163984]
11399,[3.7227593e-10 7.8113622e-09 1.0214063e-09 8.9487662e-10 6.7556560e-10]
11399,ランダムで動きました
11400,ランダムで動きました
11400,ランダムで動きました
11401,[0.00682612 0.01562098 0.00991945 0.0076206  0.01042375]
11401,[7.08250667e-08 8.00672296e-07 2.93869505e-07 1.11300274e-07
 5.74680200e-07]
11401,[0.00326948 0.0075404  0.00501101 0.00326058 0.0055648 ]
11402,[0.00088739 0.00271623 0.00152283 0.00097655 0.00163827]
11402,[1.3930625e-08 2.6452912e-07 4.4489994e-08 2.6723791e-08 1.2202582e-07]
11402,ランダムで動きました
11404,ランダムで動きました
11404,ランダムで動きました
11404,ランダムで動きました
11406,[0.00088644 0.00271331 0.00152103 0.00097538 0.00163675]
11406,[0.00326649 0.00753356 0.00500599 0.00325727 0.00556038]
11408,[0.00088644 0.00271331 0.00152103 0.00097538 0.00163675]
11408,[1.2333112e-09 1.2172032e-08 6.7492705e-09 1.2574467e-09 1.7136465e-08]
11408,[0.00326649 0.00753356 0.00500599 0.00325727 0.00556038]
11410,[0.0008855  0.00271041 0.00151922 0.00097422 0.00163524]
11410,[0.02479833 0.04237619 0.03191325 0.02497118 0.03474863]
11411,[0.00681578 0.01559731 0.00990284 0.00760769 0.01041003]
11411,[1.1764821e-08 9.5737896e-08 3.1249765e-08 1.2939059e-08 1.2440978e-07]
11411,ランダムで動きました
11412,[0.0008855  0.00271041 0.00151922 0.00097422 0.00163524]
11412,[2.1777224e-09 1.7376570e-08 1.1317356e-08 2.5462339e-09 2.4937549e-08]
11412,[0.02479833 0.04237619 0.03191325 0.02497118 0.03474863]
11414,[0.00681072 0.01558562 0.00989468 0.00760135 0.01040331]
11414,[3.6089056e-09 9.0401784e-08 5.9360228e-09 4.4323882e-09 1.3047108e-08]
11414,ランダムで動きました
11418,[0.00088457 0.00270753 0.00151746 0.00097308 0.00163375]
11418,[0.0247839  0.04235173 0.03189292 0.02495493 0.0347311 ]
11419,ランダムで動きました
11419,ランダムで動きました
11419,[0.0247839  0.04235173 0.03189292 0.02495493 0.0347311 ]
11420,[0.0068057  0.01557394 0.00988656 0.00759503 0.01039672]
11420,ランダムで動きました
11421,ランダムで動きました
11421,[8.4911944e-09 1.7010103e-07 4.2699526e-08 1.9350610e-08 1.0907740e-07]
11421,[0.02476956 0.04232737 0.03187269 0.02493875 0.03471385]
11423,[0.0068057  0.01557394 0.00988656 0.00759503 0.01039672]
11423,[1.2710224e-09 4.2157165e-08 5.7148823e-09 3.8221457e-09 5.2926854e-09]
11423,[0.02476956 0.04232737 0.03187269 0.02493875 0.03471385]
11424,[0.00680031 0.01556153 0.00987795 0.00758828 0.01038965]
11424,[0.00325464 0.00750604 0.0049859  0.003244   0.00554289]
11425,[0.00088268 0.00270161 0.00151384 0.00097072 0.00163073]
11425,ランダムで動きました
11425,ランダムで動きました
11426,ランダムで動きました
11426,[4.1710928e-09 3.7949718e-08 8.2978504e-09 4.7905071e-09 4.5775312e-08]
11426,ランダムで動きました
11429,[0.0008817  0.00269854 0.00151199 0.00096951 0.00162919]
11429,ランダムで動きました
11429,ランダムで動きました
11430,[0.0008817  0.00269854 0.00151199 0.00096951 0.00162919]
11430,ランダムで動きました
11430,[0.02473879 0.04227511 0.03182969 0.02490406 0.03467703]
11432,ランダムで動きました
11432,ランダムで動きました
11432,[0.00324842 0.00749146 0.00497548 0.00323704 0.00553383]
11433,[0.00088071 0.00269541 0.00151011 0.00096828 0.00162762]
11433,[0.00324842 0.00749146 0.00497548 0.00323704 0.00553383]
11434,ランダムで動きました
11434,ランダムで動きました
11434,[0.02472324 0.04224849 0.03180799 0.02488652 0.03465843]
11437,ランダムで動きました
11437,ランダムで動きました
11437,[0.00324536 0.00748431 0.00497034 0.00323361 0.00552934]
11438,[0.00087974 0.00269237 0.00150828 0.00096707 0.00162608]
11438,ランダムで動きました
11440,[0.00087974 0.00269237 0.00150828 0.00096707 0.00162608]
11440,[1.3327367e-09 2.8598455e-08 3.5432097e-09 4.9986899e-09 1.7610354e-09]
11440,ランダムで動きました
11441,[0.0067842  0.01552393 0.00985223 0.00756801 0.01036858]
11441,ランダムで動きました
11441,[0.02469326 0.0421976  0.03176626 0.02485278 0.0346224 ]
11442,[0.00677906 0.01551203 0.00984406 0.00756157 0.01036183]
11442,ランダムで動きました
11442,ランダムで動きました
11443,ランダムで動きました
11443,ランダムで動きました
11443,[0.00324241 0.00747743 0.00496539 0.00323031 0.00552501]
11446,[0.0008788  0.00268945 0.00150651 0.00096591 0.00162459]
11446,[0.02467899 0.04217361 0.03174654 0.02483681 0.03460514]
11447,[0.00677405 0.01550055 0.00983617 0.00755535 0.0103552 ]
11447,ランダムで動きました
11447,ランダムで動きました
11449,ランダムで動きました
11449,ランダムで動きました
11449,ランダムで動きました
11450,ランダムで動きました
11450,[4.8038402e-08 8.5352815e-07 1.0457129e-07 1.7230930e-07 4.1228031e-07]
11450,[0.00323672 0.00746433 0.00495591 0.00322399 0.00551658]
11451,[0.00087699 0.00268387 0.00150312 0.00096369 0.00162169]
11451,ランダムで動きました
11451,[0.00323672 0.00746433 0.00495591 0.00322399 0.00551658]
11454,ランダムで動きました
11454,[1.2936774e-10 5.3483271e-09 8.1132828e-10 3.8741674e-10 5.4844473e-10]
11454,ランダムで動きました
11455,[0.00087609 0.00268109 0.00150142 0.00096259 0.00162023]
11455,ランダムで動きました
11455,[0.00323387 0.00745778 0.00495114 0.00322083 0.00551235]
11456,ランダムで動きました
11456,[1.4414263e-11 2.1453301e-09 1.2228031e-10 2.3680039e-11 1.0230981e-10]
11456,[0.02465069 0.04212626 0.03170726 0.02480526 0.03457083]
11457,ランダムで動きました
11457,ランダムで動きました
11459,ランダムで動きました
11459,ランダムで動きました
11460,ランダムで動きました
11460,ランダムで動きました
11460,[0.00323107 0.0074514  0.00494649 0.00321776 0.00550822]
11463,ランダムで動きました
11463,[1.0023237e-08 1.3122809e-07 2.8554743e-08 1.5705671e-08 5.5510075e-08]
11463,[0.02463677 0.0421031  0.03168797 0.02478983 0.03455396]
11465,[0.00675428 0.01545552 0.00980484 0.00753088 0.01032897]
11465,ランダムで動きました
11465,ランダムで動きました
11466,[0.00675428 0.01545552 0.00980484 0.00753088 0.01032897]
11466,ランダムで動きました
11467,[0.00087429 0.0026756  0.00149804 0.0009604  0.00161735]
11467,ランダムで動きました
11468,[0.00087429 0.0026756  0.00149804 0.0009604  0.00161735]
11468,ランダムで動きました
11468,ランダムで動きました
11472,[0.00087337 0.00267279 0.00149631 0.00095928 0.00161588]
11472,[1.9495962e-10 3.1656617e-09 7.7553169e-10 6.0182159e-10 4.6871790e-10]
11472,[0.0032253  0.00743822 0.00493682 0.0032114  0.00549967]
11473,ランダムで動きました
11473,ランダムで動きました
11473,ランダムで動きました
11475,[0.0067443  0.01543277 0.00978883 0.0075185  0.01031579]
11475,[8.7448775e-08 9.8317525e-07 3.0667366e-07 1.2223245e-07 8.0981920e-07]
11475,[0.02459376 0.04203136 0.0316279  0.024742   0.03450193]
11476,ランダムで動きました
11476,[1.5798628e-08 1.2999061e-07 7.0563480e-08 1.3035790e-08 1.1013479e-07]
11476,[0.00322246 0.00743169 0.004932   0.00320825 0.00549547]
11477,ランダムで動きました
11477,ランダムで動きました
11477,[0.00321963 0.00742528 0.00492722 0.00320512 0.00549129]
11480,[0.00087158 0.00266731 0.00149288 0.00095708 0.001613  ]
11480,ランダムで動きました
11483,ランダムで動きました
11483,ランダムで動きました
11483,ランダムで動きました
11484,ランダムで動きました
11484,[1.5260080e-07 9.4052177e-07 4.0867383e-07 1.9851052e-07 7.0004324e-07]
11484,ランダムで動きました
11485,ランダムで動きました
11485,ランダムで動きました
11488,[0.00673469 0.01541094 0.00977332 0.00750652 0.01030309]
11488,ランダムで動きました
11488,[0.00321693 0.00741907 0.00492263 0.0032021  0.00548731]
11489,[0.00087073 0.00266468 0.00149124 0.00095603 0.00161164]
11489,[1.43491095e-08 1.79029158e-07 7.39925028e-08 2.04343795e-08
 1.24245801e-07]
11489,ランダムで動きました
11490,ランダムで動きました
11490,[0.0032143  0.00741304 0.00491816 0.00319917 0.00548342]
11491,ランダムで動きました
11491,ランダムで動きました
11491,ランダムで動きました
11493,[0.00673012 0.01540051 0.00976592 0.0075008  0.01029703]
11493,ランダムで動きました
11493,ランダムで動きました
11494,ランダムで動きました
11494,[6.9069674e-09 1.3908249e-07 1.9672253e-08 1.3155784e-08 3.8434646e-08]
11494,[0.00321158 0.00740677 0.00491357 0.00319615 0.00547937]
11496,[0.00086903 0.00265946 0.00148802 0.00095394 0.00160892]
11496,[1.4171883e-11 1.2613429e-09 8.4229221e-11 1.5248879e-11 1.9120990e-10]
